 (-0.1064996,0.3794172)
 (-0.1691162,0.3545112)
 (-0.2315931,0.3152194)
 (-0.2902047,0.2594990)
 (-0.3395696,0.1866481)
 (-0.3732352,9.8834530E-02)
 (-0.3855734,2.0439234E-03)
 (-0.3742620,-9.4872668E-02)
 (-0.3415273,-0.1830395)
 (-0.2929351,-0.2564110)
 (-0.2349142,-0.3127497)
 (-0.1728545,-0.3527010)
 (-0.1105031,-0.3782673)
 (-5.0200094E-02,-0.3918327)
 (6.7359488E-03,-0.3956837)
 (5.9651230E-02,-0.3917506)
 (0.1082719,-0.3815816)
 (0.1525399,-0.3664351)
 (0.1925166,-0.3473285)
 (0.2191758,-0.3313807)
 (0.2530021,-0.3064317)
 (0.2827043,-0.2793357)
 (0.3084639,-0.2506475)
 (0.3304890,-0.2208272)
 (0.3489974,-0.1902459)
 (0.3642120,-0.1591929)
 (0.3763447,-0.1278809)
 (0.3855904,-9.6454650E-02)
 (0.3921143,-6.4997666E-02)
 (0.3960442,-3.3544987E-02)
 (0.3974547,-2.0968516E-03)
 (0.3963755,2.9364392E-02)
 (0.3927786,6.0856808E-02)
 (0.3865873,9.2380896E-02)
 (0.3776732,0.1239028)
 (0.3658716,0.1553411)
 (0.3509858,0.1865533)
 (0.3328015,0.2173288)
 (0.3110925,0.2473800)
 (0.2856371,0.2763381)
 (0.2562231,0.3037463)
 (0.2226614,0.3290516)
 (0.1847992,0.3515905)
 (0.1425351,0.3705773)
 (9.5849648E-02,0.3850841)
 (4.4841297E-02,0.3940060)
 (-1.0202697E-02,0.3960343)
 (-6.8703234E-02,0.3896525)
 (-0.1296380,0.3731422)
 (-0.1913296,0.3446676)
 (-0.2511974,0.3025412)
 (-0.3056037,0.2457412)
 (-0.3499705,0.1746329)
 (-0.3794247,9.1745406E-02)
 (-0.3900689,2.0658239E-03)
 (-0.3803749,-8.7721653E-02)
 (-0.3517998,-0.1709177)
 (-0.3081867,-0.2424930)
 (-0.2543826,-0.2998659)
 (-0.1949621,-0.3426239)
 (-0.1335734,-0.3717486)
 (-7.2815470E-02,-0.3889023)
 (-1.4384603E-02,-0.3959035)
 (4.0678699E-02,-0.3944554)
 (9.1778725E-02,-0.3860729)
 (0.1386155,-0.3720603)
 (0.1810777,-0.3535199)
 (0.2115802,-0.3363333)
 (0.2471773,-0.3111803)
 (0.2783929,-0.2836436)
 (0.3053935,-0.2543707)
 (0.3283922,-0.2239008)
 (0.3476318,-0.1926696)
 (0.3633671,-0.1610160)
 (0.3758498,-0.1291821)
 (0.3853158,-9.7324267E-02)
 (0.3919669,-6.5521538E-02)
 (0.3959589,-3.3789024E-02)
 (0.3973898,-2.0969918E-03)
 (0.3962925,2.9608268E-02)
 (0.3926364,6.1381191E-02)
 (0.3863209,9.3252376E-02)
 (0.3771926,0.1252085)
 (0.3650464,0.1571725)
 (0.3496462,0.1889908)
 (0.3307379,0.2204233)
 (0.3080612,0.2511345)
 (0.2813717,0.2806914)
 (0.2504481,0.3085552)
 (0.2151190,0.3340823)
 (0.1752745,0.3565143)
 (0.1308937,0.3749649)
 (8.2080290E-02,0.3884181)
 (2.9110681E-02,0.3957156)
 (-2.7498432E-02,0.3955552)
 (-8.6890943E-02,0.3865108)
 (-0.1477499,0.3671017)
 (-0.2081619,0.3359334)
 (-0.2654940,0.2919437)
 (-0.3163804,0.2348150)
 (-0.3569506,0.1654700)
 (-0.3834049,8.6479634E-02)
 (-0.3928834,2.0791921E-03)
 (-0.3842981,-8.2417101E-02)
 (-0.3586816,-0.1616843)
 (-0.3188463,-0.2314548)
 (-0.2685659,-0.2891190)
 (-0.2117008,-0.3337127)
 (-0.1516201,-0.3655179)
 (-9.0968445E-02,-0.3855695)
 (-3.1674154E-02,-0.3952422)
 (2.4930630E-02,-0.3959993)
 (7.7974826E-02,-0.3892609)
 (0.1269280,-0.3763241)
 (0.1715009,-0.3583423)
 (0.2057062,-0.3399969)
 (0.2428144,-0.3146129)
 (0.2753088,-0.2866335)
 (0.3033331,-0.2567953)
 (0.3271033,-0.2257225)
 (0.3468828,-0.1939207)
 (0.3629639,-0.1617797)
 (0.3756411,-0.1295747)
 (0.3851967,-9.7473189E-02)
 (0.3918757,-6.5544464E-02)
 (0.3958689,-3.3776216E-02)
 (0.3972971,-2.0969941E-03)
 (0.3962032,2.9595476E-02)
 (0.3925452,6.1404105E-02)
 (0.3862042,9.3401730E-02)
 (0.3769890,0.1256027)
 (0.3646517,0.1579399)
 (0.3489109,0.1902488)
 (0.3294680,0.2222581)
 (0.3060272,0.2535807)
 (0.2783203,0.2837126)
 (0.2461225,0.3120343)
 (0.2092842,0.3378076)
 (0.1677478,0.3601804)
 (0.1215794,0.3781823)
 (7.1011193E-02,0.3907289)
 (1.6488254E-02,0.3966329)
 (-4.1266799E-02,0.3946286)
 (-0.1011748,0.3834131)
 (-0.1617123,0.3617428)
 (-0.2208332,0.3285903)
 (-0.2759446,0.2833739)
 (-0.3239791,0.2262604)
 (-0.3616465,0.1584817)
 (-0.3859025,8.2531214E-02)
 (-0.3945461,2.0866841E-03)
 (-0.3867543,-7.8445159E-02)
 (-0.3633031,-0.1546479)
 (-0.3263529,-0.2228213)
 (-0.2789244,-0.2804404)
 (-0.2242927,-0.3262373)
 (-0.1655241,-0.3600133)
 (-0.1052188,-0.3823217)
 (-4.5432001E-02,-0.3941692)
 (1.2299329E-02,-0.3967840)
 (6.6882111E-02,-0.3914551)
 (0.1175802,-0.3794431)
 (0.1639357,-0.3619295)
 (0.2016808,-0.3424229)
 (0.2400561,-0.3167236)
 (0.2735938,-0.2882450)
 (0.3024165,-0.2578216)
 (0.3267369,-0.2261622)
 (0.3468450,-0.1938485)
 (0.3630726,-0.1613279)
 (0.3757643,-0.1289114)
 (0.3852559,-9.6775733E-02)
 (0.3918439,-6.4974718E-02)
 (0.3957642,-3.3458028E-02)
 (0.3971627,-2.0969724E-03)
 (0.3960956,2.9277232E-02)
 (0.3925085,6.0833972E-02)
 (0.3862560,9.2702746E-02)
 (0.3771047,0.1249371)
 (0.3647552,0.1574860)
 (0.3488730,0.1901767)
 (0.3291071,0.2227011)
 (0.3051213,0.2546156)
 (0.2766232,0.2853425)
 (0.2433868,0.3141727)
 (0.2052848,0.3402769)
 (0.1623146,0.3627076)
 (0.1146340,0.3804180)
 (6.2598802E-02,0.3922718)
 (6.8090712E-03,0.3970689)
 (-5.1834751E-02,0.3935909)
 (-0.1120759,0.3806650)
 (-0.1722492,0.3572702)
 (-0.2302507,0.3226785)
 (-0.2835673,0.2766620)
 (-0.3293952,0.2197081)
 (-0.3648905,0.1532189)
 (-0.3875353,7.9590321E-02)
 (-0.3955735,2.0910860E-03)
 (-0.3883561,-7.5488940E-02)
 (-0.3664902,-0.1493529)
 (-0.3316987,-0.2162135)
 (-0.2864739,-0.2736486)
 (-0.2336465,-0.3202269)
 (-0.1760131,-0.3554304)
 (-0.1160899,-0.3794596)
 (-5.5988237E-02,-0.3930208)
 (2.6162146E-03,-0.3971164)
 (5.8453981E-02,-0.3929088)
 (0.1106120,-0.3816049)
 (0.1584768,-0.3643998)
 (0.1995991,-0.3436452)
 (0.2390187,-0.3174868)
 (0.2733740,-0.2884044)
 (0.3027622,-0.2573282)
 (0.3274014,-0.2250630)
 (0.3476076,-0.1922745)
 (0.3637573,-0.1594738)
 (0.3762570,-0.1270121)
 (0.3855079,-9.5076345E-02)
 (0.3918691,-6.3698210E-02)
 (0.3956269,-3.2773495E-02)
 (0.3969653,-2.0965042E-03)
 (0.3959498,2.8592810E-02)
 (0.3925193,5.9556030E-02)
 (0.3864903,9.0999782E-02)
 (0.3775779,0.1230318)
 (0.3654223,0.1556244)
 (0.3496192,0.1885939)
 (0.3297600,0.2215944)
 (0.3054629,0.2541184)
 (0.2764051,0.2855036)
 (0.2423574,0.3149473)
 (0.2032166,0.3415213)
 (0.1590349,0.3641856)
 (0.1100593,0.3818187)
 (5.6761928E-02,0.3932377)
 (-1.1467302E-04,0.3972414)
 (-5.9519008E-02,0.3926626)
 (-0.1200526,0.3784474)
 (-0.1799499,0.3537630)
 (-0.2370863,0.3181279)
 (-0.2890394,0.2715760)
 (-0.3332297,0.2148129)
 (-0.3671438,0.1493323)
 (-0.3886351,7.7434160E-02)
 (-0.3962412,2.0939063E-03)
 (-0.3894320,-7.3322691E-02)
 (-0.3687015,-0.1454439)
 (-0.3354813,-0.2112800)
 (-0.2918923,-0.2685074)
 (-0.2404326,-0.3156049)
 (-0.1836758,-0.3518405)
 (-0.1240424,-0.3771571)
 (-6.3661695E-02,-0.3920108)
 (-4.3087923E-03,-0.3972167)
 (5.2607093E-02,-0.3938144)
 (0.1060224,-0.3829579)
 (0.1551814,-0.3658420)
 (0.1995314,-0.3436700)
 (0.2397969,-0.3168564)
 (0.2747559,-0.2870093)
 (0.3044791,-0.2551652)
 (0.3291950,-0.2222347)
 (0.3492495,-0.1889773)
 (0.3650771,-0.1559827)
 (0.3771551,-0.1236503)
 (0.3859627,-9.2178643E-02)
 (0.3919382,-6.1569020E-02)
 (0.3954330,-3.1645246E-02)
 (0.3966738,-2.0956274E-03)
 (0.3957445,2.7465433E-02)
 (0.3925669,5.7424776E-02)
 (0.3869157,8.8096224E-02)
 (0.3784391,0.1196591)
 (0.3667044,0.1521181)
 (0.3512269,0.1852785)
 (0.3315250,0.2187465)
 (0.3071584,0.2519374)
 (0.2777719,0.2840940)
 (0.2431289,0.3143083)
 (0.2031495,0.3415459)
 (0.1579386,0.3646705)
 (0.1078285,0.3824861)
 (5.3401705E-02,0.3937631)
 (-4.4705593E-03,0.3972991)
 (-6.4605020E-02,0.3919758)
 (-0.1254879,0.3768436)
 (-0.1852783,0.3512272)
 (-0.2418448,0.3148385)
 (-0.2928480,0.2679088)
 (-0.3358841,0.2112975)
 (-0.3686852,0.1465525)
 (-0.3893690,7.5897008E-02)
 (-0.3966739,2.0956597E-03)
 (-0.3901488,-7.1778923E-02)
 (-0.3702130,-0.1426493)
 (-0.3380973,-0.2077375)
 (-0.2956612,-0.2648008)
 (-0.2451559,-0.3122656)
 (-0.1889764,-0.3492490)
 (-0.1294596,-0.3754959)
 (-6.8739437E-02,-0.3912696)
 (-8.6645400E-03,-0.3972277)
 (4.9241964E-02,-0.3943048)
 (0.1037844,-0.3836021)
 (0.1540801,-0.3663175)
 (0.2015257,-0.3424679)
 (0.2424656,-0.3147494)
 (0.2778280,-0.2839218)
 (0.3076606,-0.2511387)
 (0.3322021,-0.2174321)
 (0.3518414,-0.1836765)
 (0.3670797,-0.1505562)
 (0.3784801,-0.1185332)
 (0.3866187,-8.7823853E-02)
 (0.3920265,-5.8392696E-02)
 (0.3951392,-2.9968511E-02)
 (0.3962414,-2.0940164E-03)
 (0.3954337,2.5790296E-02)
 (0.3926222,5.4246414E-02)
 (0.3875256,8.3733633E-02)
 (0.3797120,0.1145276)
 (0.3686511,0.1466699)
 (0.3537629,0.1799501)
 (0.3344806,0.2139114)
 (0.3102956,0.2478758)
 (0.2808114,0.2809733)
 (0.2457765,0.3121732)
 (0.2051315,0.3403231)
 (0.1590351,0.3641849)
 (0.1079002,0.3824808)
 (5.2413918E-02,0.3939311)
 (-6.4338753E-03,0.3973293)
 (-6.7341544E-02,0.3915980)
 (-0.1286958,0.3758773)
 (-0.1885938,0.3496194)
 (-0.2448996,0.3126920)
 (-0.2953376,0.2654761)
 (-0.3376360,0.2089436)
 (-0.3697094,0.1446827)
 (-0.3898594,7.4861020E-02)
 (-0.3969645,2.0965252E-03)
 (-0.3906286,-7.0738927E-02)
 (-0.3712170,-0.1407702)
 (-0.3398244,-0.2053664)
 (-0.2981242,-0.2623424)
 (-0.2481872,-0.3100870)
 (-0.1922741,-0.3476072)
 (-0.1326565,-0.3744955)
 (-7.1471736E-02,-0.3908633)
 (-1.0627862E-02,-0.3972375)
 (4.8252501E-02,-0.3944609)
 (0.1038560,-0.3835967)
 (0.1551816,-0.3658429)
 (0.2056094,-0.3399740)
 (0.2470769,-0.3110421)
 (0.2826534,-0.2789546)
 (0.3123714,-0.2449979)
 (0.3364829,-0.2103458)
 (0.3554297,-0.1760137)
 (0.3697877,-0.1428050)
 (0.3802239,-0.1112700)
 (0.3874336,-8.1660956E-02)
 (0.3920656,-5.3901765E-02)
 (0.3946605,-2.7597288E-02)
 (0.3955741,-2.0914201E-03)
 (0.3949302,2.3423057E-02)
 (0.3926139,4.9753517E-02)
 (0.3882748,7.7560708E-02)
 (0.3813800,0.1072456)
 (0.3712770,0.1388897)
 (0.3572704,0.1722491)
 (0.3386868,0.2067803)
 (0.3149416,0.2416851)
 (0.2855851,0.2759553)
 (0.2503482,0.3084178)
 (0.2091873,0.3377859)
 (0.1623146,0.3627072)
 (0.1102197,0.3818128)
 (5.3692795E-02,0.3937756)
 (-6.1655939E-03,0.3973698)
 (-6.7942955E-02,0.3915508)
 (-0.1299337,0.3755329)
 (-0.1901769,0.3488738)
 (-0.2465260,0.3115669)
 (-0.2967508,0.2641136)
 (-0.3386750,0.2075740)
 (-0.3703399,0.1435709)
 (-0.3901756,7.4237354E-02)
 (-0.3971627,2.0969056E-03)
 (-0.3909379,-7.0113279E-02)
 (-0.3718347,-0.1396524)
 (-0.3408483,-0.2039865)
 (-0.2995228,-0.2609656)
 (-0.2498011,-0.3089460)
 (-0.1938484,-0.3468453)
 (-0.1338902,-0.3741390)
 (-7.2071798E-02,-0.3908102)
 (-1.0359466E-02,-0.3972807)
 (4.9533390E-02,-0.3943193)
 (0.1061831,-0.3829545)
 (0.1584764,-0.3643997)
 (0.2117808,-0.3360823)
 (0.2536489,-0.3055691)
 (0.2892652,-0.2718717)
 (0.3186439,-0.2364302)
 (0.3420611,-0.2005862)
 (0.3600130,-0.1655248)
 (0.3731722,-0.1322143)
 (0.3823306,-0.1013358)
 (0.3883251,-7.3208012E-02)
 (0.3919539,-4.7722787E-02)
 (0.3938784,-2.4327124E-02)
 (0.3945461,-2.0868981E-03)
 (0.3941140,2.0159688E-02)
 (0.3924361,4.3574430E-02)
 (0.3890786,6.9097422E-02)
 (0.3833814,9.7288430E-02)
 (0.3745496,0.1282630)
 (0.3617435,0.1617121)
 (0.3441631,0.1969623)
 (0.3211251,0.2330528)
 (0.2921213,0.2688037)
 (0.2568620,0.3028761)
 (0.2153174,0.3338289)
 (0.1677475,0.3601802)
 (0.1147222,0.3804642)
 (5.7131380E-02,0.3932910)
 (-3.8135413E-03,0.3974170)
 (-6.6593960E-02,0.3918184)
 (-0.1294126,0.3757668)
 (-0.1902496,0.3489118)
 (-0.2469371,0.3113487)
 (-0.2972686,0.2636799)
 (-0.3391328,0.2070428)
 (-0.3706571,0.1430952)
 (-0.3903631,7.3957726E-02)
 (-0.3972965,2.0970104E-03)
 (-0.3911218,-6.9832996E-02)
 (-0.3721463,-0.1391744)
 (-0.3412989,-0.2034509)
 (-0.3000355,-0.2605270)
 (-0.2502087,-0.3087239)
 (-0.1939209,-0.3468835)
 (-0.1333710,-0.3743793)
 (-7.0724830E-02,-0.3910917)
 (-8.0077806E-03,-0.3973533)
 (5.2976973E-02,-0.3938703)
 (0.1106995,-0.3816530)
 (0.1639353,-0.3619298)
 (0.2200028,-0.3306500)
 (0.2621581,-0.2981225)
 (0.2976415,-0.2623848)
 (0.3264512,-0.2250513)
 (0.3488868,-0.1876618)
 (0.3655184,-0.1516205)
 (0.3771336,-0.1181164)
 (0.3846676,-8.8025674E-02)
 (0.3891216,-6.1795600E-02)
 (0.3914696,-3.9318718E-02)
 (0.3925346,-1.9855257E-02)
 (0.3928843,-2.0793637E-03)
 (0.3927233,1.5699409E-02)
 (0.3918636,3.5173781E-02)
 (0.3897545,5.7675786E-02)
 (0.3855771,8.3953060E-02)
 (0.3783622,0.1141232)
 (0.3671017,0.1477502)
 (0.3508516,0.1839663)
 (0.3288120,0.2215923)
 (0.3003974,0.2592291)
 (0.2652926,0.2953400)
 (0.2234820,0.3283108)
 (0.1752746,0.3565145)
 (0.1213223,0.3783768)
 (6.2616684E-02,0.3924409)
 (4.8097013E-04,0.3974383)
 (-6.3458301E-02,0.3923568)
 (-0.1273117,0.3765181)
 (-0.1889917,0.3496473)
 (-0.2462980,0.3119282)
 (-0.2970305,0.2640542)
 (-0.3391096,0.2072309)
 (-0.3707238,0.1431606)
 (-0.3904535,7.3968723E-02)
 (-0.3973898,2.0968171E-03)
 (-0.3912124,-6.9844171E-02)
 (-0.3722143,-0.1392401)
 (-0.3412780,-0.2036407)
 (-0.2998002,-0.2609048)
 (-0.2495757,-0.3093117)
 (-0.1926698,-0.3476316)
 (-0.1312776,-0.3751535)
 (-6.7594953E-02,-0.3916638)
 (-3.7131642E-03,-0.3974196)
 (5.8471471E-02,-0.3930780)
 (0.1173215,-0.3796336)
 (0.1715009,-0.3583428)
 (0.2301882,-0.3235070)
 (0.2725192,-0.2884603)
 (0.3076863,-0.2501585)
 (0.3356696,-0.2104095)
 (0.3568045,-0.1709901)
 (0.3717487,-0.1335741)
 (0.3814089,-9.9642143E-02)
 (0.3868828,-7.0369624E-02)
 (0.3893892,-4.6453383E-02)
 (0.3901261,-2.7881458E-02)
 (0.3901176,-1.3716109E-02)
 (0.3900692,-2.0660502E-03)
 (0.3902415,9.5831333E-03)
 (0.3904002,2.3748837E-02)
 (0.3898602,4.2329505E-02)
 (0.3876067,6.6272944E-02)
 (0.3824429,9.5604047E-02)
 (0.3731419,0.1296383)
 (0.3585919,0.1672114)
 (0.3378747,0.2068532)
 (0.3103120,0.2468970)
 (0.2755504,0.2855688)
 (0.2335906,0.3210601)
 (0.1847989,0.3515907)
 (0.1299095,0.3754681)
 (7.0022002E-02,0.3911635)
 (6.5751038E-03,0.3973770)
 (-5.8691047E-02,0.3931048)
 (-0.1237882,0.3777103)
 (-0.1865535,0.3509864)
 (-0.2447424,0.3131991)
 (-0.2961398,0.2651229)
 (-0.3386816,0.2080351)
 (-0.3705852,0.1436858)
 (-0.3904686,7.4225545E-02)
 (-0.3974539,2.0969964E-03)
 (-0.3912306,-7.0101686E-02)
 (-0.3720809,-0.1397679)
 (-0.3408580,-0.2044503)
 (-0.2989212,-0.2619841)
 (-0.2480330,-0.3105991)
 (-0.1902461,-0.3489978)
 (-0.1277659,-0.3763819)
 (-6.2835306E-02,-0.3924609)
 (2.3816791E-03,-0.3974224)
 (6.5890096E-02,-0.3918783)
 (0.1259396,-0.3768159)
 (0.1810775,-0.3535206)
 (0.2421818,-0.3144691)
 (0.2845569,-0.2763236)
 (0.3191891,-0.2348300)
 (0.3460401,-0.1920091)
 (0.3654880,-0.1499040)
 (0.3782680,-0.1105039)
 (0.3854215,-7.5679839E-02)
 (0.3883060,-4.7067933E-02)
 (0.3884460,-2.5827603E-02)
 (0.3872919,-1.2247551E-02)
 (0.3860649,-5.2266298E-03)
 (0.3855734,-2.0442568E-03)
 (0.3860995,1.1336546E-03)
 (0.3874012,8.1428848E-03)
 (0.3886990,2.1712406E-02)
 (0.3887842,4.2956136E-02)
 (0.3862023,7.1599491E-02)
 (0.3794167,0.1065000)
 (0.3670530,0.1460349)
 (0.3480492,0.1883443)
 (0.3216518,0.2314479)
 (0.2874590,0.2733058)
 (0.2454882,0.3118973)
 (0.1961713,0.3452793)
 (0.1403359,0.3716406)
 (7.9196431E-02,0.3893770)
 (1.4316105E-02,0.3971580)
 (-5.2444771E-02,0.3939843)
 (-0.1189896,0.3792582)
 (-0.1830709,0.3528342)
 (-0.2423854,0.3150589)
 (-0.2946868,0.2667844)
 (-0.3379067,0.2093625)
 (-0.3702732,0.1446008)
 (-0.3904248,7.4690320E-02)
 (-0.3974992,2.0965585E-03)
 (-0.3911912,-7.0567615E-02)
 (-0.3717788,-0.1406868)
 (-0.3400962,-0.2057864)
 (-0.2974848,-0.2636611)
 (-0.2456951,-0.3124839)
 (-0.1867826,-0.3508830)
 (-0.1229835,-0.3779805)
 (-5.6597821E-02,-0.3934069)
 (1.0125298E-02,-0.3972854)
 (7.5083844E-02,-0.3901902)
 (0.1364060,-0.3730989)
 (0.1925159,-0.3473282)
 (0.2557426,-0.3033661)
 (0.2979844,-0.2614736)
 (0.3317962,-0.2160603)
 (0.3571178,-0.1693678)
 (0.3743490,-0.1237120)
 (0.3842886,-8.1445634E-02)
 (0.3882207,-4.4947408E-02)
 (0.3878908,-1.6499436E-02)
 (0.3851140,1.9348196E-03)
 (0.3816434,9.3236696E-03)
 (0.3790379,6.7159072E-03)
 (0.3780940,-2.0074022E-03)
 (0.3789466,-1.0738935E-02)
 (0.3815246,-1.3370886E-02)
 (0.3850752,-6.0151708E-03)
 (0.3880459,1.2392582E-02)
 (0.3886773,4.0839113E-02)
 (0.3851299,7.7379674E-02)
 (0.3756363,0.1197511)
 (0.3588886,0.1655883)
 (0.3340604,0.2125467)
 (0.3007285,0.2583154)
 (0.2589302,0.3006520)
 (0.2091764,0.3374523)
 (0.1524058,0.3667942)
 (8.9956984E-02,0.3869964)
 (2.3531202E-02,0.3966972)
 (-4.4879634E-02,0.3949080)
 (-0.1130621,0.3810682)
 (-0.1786701,0.3550929)
 (-0.2393293,0.3174056)
 (-0.2927482,0.2689411)
 (-0.3368359,0.2111283)
 (-0.3698163,0.1458429)
 (-0.3903347,7.5329483E-02)
 (-0.3975309,2.0962958E-03)
 (-0.3911063,-7.1208775E-02)
 (-0.3713345,-0.1419346)
 (-0.3390436,-0.2075640)
 (-0.2955687,-0.2658387)
 (-0.2426635,-0.3148632)
 (-0.1824053,-0.3531887)
 (-0.1170749,-0.3798536)
 (-4.9042422E-02,-0.3944118)
 (1.9345487E-02,-0.3969229)
 (8.5869640E-02,-0.3879224)
 (0.1485274,-0.3683797)
 (0.2056044,-0.3396393)
 (0.2705264,-0.2900719)
 (0.3123825,-0.2437392)
 (0.3449848,-0.1936068)
 (0.3682216,-0.1421183)
 (0.3824679,-9.1851063E-02)
 (0.3886157,-4.5551702E-02)
 (0.3882953,-6.1448179E-03)
 (0.3835541,2.3277516E-02)
 (0.3764628,3.9397523E-02)
 (0.3696829,3.9647505E-02)
 (0.3656088,2.4188399E-02)
 (0.3643729,-1.9387645E-03)
 (0.3653342,-2.8075106E-02)
 (0.3692451,-4.3571088E-02)
 (0.3760269,-4.3386575E-02)
 (0.3832893,-2.7336888E-02)
 (0.3883416,2.0382311E-03)
 (0.3890783,4.1442946E-02)
 (0.3834192,8.7807164E-02)
 (0.3697040,0.1382243)
 (0.3470107,0.1899563)
 (0.3149384,0.2404310)
 (0.2735729,0.2872032)
 (0.2235245,0.3280162)
 (0.1658652,0.3608429)
 (0.1020808,0.3839388)
 (3.4022089E-02,0.3959137)
 (-3.6172673E-02,0.3957897)
 (-0.1061585,0.3830459)
 (-0.1734794,0.3576621)
 (-0.2356757,0.3201399)
 (-0.2903967,0.2714988)
 (-0.3355160,0.2132524)
 (-0.3692388,0.1473526)
 (-0.3902031,7.6111346E-02)
 (-0.3975528,2.0959284E-03)
 (-0.3909848,-7.1992964E-02)
 (-0.3707719,-0.1434508)
 (-0.3377460,-0.2097022)
 (-0.2932428,-0.2684209)
 (-0.2390379,-0.3176363)
 (-0.1772407,-0.3558121)
 (-0.1101911,-0.3819042)
 (-4.0344253E-02,-0.3953847)
 (2.9844850E-02,-0.3962494)
 (9.8025814E-02,-0.3849926)
 (0.1620495,-0.3625703)
 (0.2200511,-0.3303543)
 (0.2860855,-0.2745547)
 (0.3271977,-0.2230921)
 (0.3580519,-0.1674296)
 (0.3784262,-0.1101782)
 (0.3886021,-5.4145213E-02)
 (0.3895624,-2.4183460E-03)
 (0.3831819,4.1634299E-02)
 (0.3715729,7.3970363E-02)
 (0.3576301,8.9389861E-02)
 (0.3464463,8.2868204E-02)
 (0.3414298,5.1009089E-02)
 (0.3403782,-1.8173400E-03)
 (0.3408694,-5.4646946E-02)
 (0.3455509,-8.6547598E-02)
 (0.3566673,-9.3178146E-02)
 (0.3707737,-7.7899605E-02)
 (0.3827234,-4.5683067E-02)
 (0.3895686,-1.6966379E-03)
 (0.3891555,5.0040230E-02)
 (0.3795699,0.1061793)
 (0.3598006,0.1636435)
 (0.3295344,0.2196299)
 (0.2889677,0.2715244)
 (0.2388441,0.3169338)
 (0.1804025,0.3537400)
 (0.1153004,0.3801430)
 (4.5558680E-02,0.3947319)
 (-2.6518978E-02,0.3965416)
 (-9.8441385E-02,0.3850958)
 (-0.1676292,0.3604421)
 (-0.2315235,0.3231619)
 (-0.2877018,0.2743647)
 (-0.3339893,0.2156564)
 (-0.3685623,0.1490733)
 (-0.3900427,7.7006489E-02)
 (-0.3975662,2.0956323E-03)
 (-0.3908327,-7.2890371E-02)
 (-0.3701127,-0.1451792)
 (-0.3362437,-0.2121228)
 (-0.2905785,-0.2713162)
 (-0.2349172,-0.3207023)
 (-0.1714192,-0.3586529)
 (-0.1024958,-0.3840369)
 (-3.0698348E-02,-0.3962393)
 (4.1394051E-02,-0.3951895)
 (0.1112850,-0.3813363)
 (0.1766620,-0.3556208)
 (0.2354883,-0.3194340)
 (0.3018875,-0.2569222)
 (0.3417724,-0.1997153)
 (0.3701649,-0.1378077)
 (0.3866426,-7.3945828E-02)
 (0.3912936,-1.1122827E-02)
 (0.3850509,4.7354877E-02)
 (0.3697388,9.7848609E-02)
 (0.3474403,0.1354534)
 (0.3227246,0.1534401)
 (0.3036345,0.1436827)
 (0.2938468,9.2808560E-02)
 (0.2907584,-1.5636323E-03)
 (0.2928468,-9.5952585E-02)
 (0.3020995,-0.1469090)
 (0.3210884,-0.1568547)
 (0.3459936,-0.1391222)
 (0.3686883,-0.1017497)
 (0.3845327,-5.1417112E-02)
 (0.3913906,6.9938456E-03)
 (0.3874020,6.9863483E-02)
 (0.3715988,0.1338966)
 (0.3438610,0.1961014)
 (0.3045803,0.2537256)
 (0.2546960,0.3042566)
 (0.1956493,0.3454926)
 (0.1293045,0.3755828)
 (5.7880014E-02,0.3930973)
 (-1.6136518E-02,0.3970895)
 (-9.0089530E-02,0.3871308)
 (-0.1612600,0.3633351)
 (-0.2269781,0.3263730)
 (-0.2847356,0.2774493)
 (-0.3322995,0.2182643)
 (-0.3678064,0.1509497)
 (-0.3898571,7.7985868E-02)
 (-0.3975755,2.0954816E-03)
 (-0.3906575,-7.3872365E-02)
 (-0.3693770,-0.1470646)
 (-0.3345811,-0.2147491)
 (-0.2876442,-0.2744322)
 (-0.2304052,-0.3239620)
 (-0.1650803,-0.3616147)
 (-9.4164833E-02,-0.3861588)
 (-2.0321250E-02,-0.3968970)
 (5.3733081E-02,-0.3936860)
 (0.1253374,-0.3769238)
 (0.1919958,-0.3475353)
 (0.2514725,-0.3069237)
 (0.3173513,-0.2374490)
 (0.3554094,-0.1740527)
 (0.3804696,-0.1054205)
 (0.3918105,-3.4443941E-02)
 (0.3891899,3.5708167E-02)
 (0.3732320,0.1015682)
 (0.3453129,0.1593268)
 (0.3071040,0.2036919)
 (0.2635145,0.2277654)
 (0.2218983,0.2201102)
 (0.1863875,0.1497174)
 (0.1695225,-9.3443959E-04)
 (0.1847993,-0.1517343)
 (0.2195657,-0.2224673)
 (0.2611011,-0.2305465)
 (0.3049436,-0.2069264)
 (0.3436171,-0.1629625)
 (0.3721430,-0.1054991)
 (0.3887928,-3.9809477E-02)
 (0.3921537,3.0311618E-02)
 (0.3815604,0.1014044)
 (0.3572249,0.1702973)
 (0.3198369,0.2340918)
 (0.2705954,0.2901514)
 (0.2111986,0.3361822)
 (0.1437514,0.3702767)
 (7.0698798E-02,0.3909850)
 (-5.2627409E-03,0.3973782)
 (-8.1294321E-02,0.3890698)
 (-0.1545213,0.3662511)
 (-0.2221487,0.3296810)
 (-0.2815728,0.2806628)
 (-0.3304902,0.2210007)
 (-0.3669936,0.1529278)
 (-0.3896542,7.9020672E-02)
 (-0.3975809,2.0949997E-03)
